ticker,pattern_type,description,entry_label,exit_label,train_n,train_mean_ret,train_std_ret,train_t_stat,train_p_value,train_win_rate,train_sharpe,test_n,test_mean_ret,test_std_ret,test_t_stat,test_p_value,test_win_rate,test_sharpe,test_win_ci_lo,test_win_ci_hi,fdr_p_value,condition,significant
crude,vix_regime,[vix_high] Buy Thu_Close -> Sell Close+20d,Thu_Close,Close+20d,190,0.024313420026095413,0.16739717810214022,0.40307227487111796,0.6873506444009123,0.5157894736842106,1.4524390615031855,82,0.012749689575055902,0.1034237007499695,-0.5791904645671847,0.5640679732441132,0.47560975609756095,1.2327628466785125,0.37104798284402096,0.5823545632408609,0.9988106200615792,vix_high,False
crude,vix_regime,[vix_high] Buy Fri_Close -> Sell Close+20d,Fri_Close,Close+20d,179,0.004884395053498136,0.26002817496941577,-0.7450550312246078,0.45722106488896463,0.49162011173184356,0.1878409927721345,77,0.015071296459839867,0.10633480720961949,-0.35533469671827883,0.7233231591654099,0.4805194805194805,1.4173436577666974,0.3725285050287548,0.5903618880362019,0.9988106200615792,vix_high,False
crude,vix_regime,[vix_low] Buy Mon_Close -> Sell Close+20d,Mon_Close,Close+20d,170,0.009206178627185455,0.0867012853946261,1.7911515767713153,0.07505858386595445,0.5647058823529412,1.06182723650324,74,-0.015437269304434778,0.056334867465719564,-1.925786366207405,0.05802581841467838,0.3918918918918919,-2.7402690374355703,0.2886474844994506,0.5058068946500016,0.9988106200615792,vix_low,False
crude,vix_regime,[vix_low] Buy Tue_Close -> Sell Close+20d,Tue_Close,Close+20d,191,0.002332865308069076,0.09520723465431617,0.7343888577693066,0.4636171317244359,0.5287958115183246,0.24503025600306275,82,-0.014786727896338552,0.0597814922685394,-1.8136739615982094,0.07343142520222591,0.4268292682926829,-2.473462494030149,0.32541776424127283,0.534789874013373,0.9988106200615792,vix_low,False
crude,vix_regime,[vix_low] Buy Wed_Close -> Sell Close+20d,Wed_Close,Close+20d,187,0.004107529468190479,0.09552643023510637,0.977555829564403,0.32956377033730844,0.5561497326203209,0.4299887955701023,81,-0.02354139968785607,0.057889835228232864,-3.2139828491773352,0.0018881151626102153,0.35802469135802467,-4.066586058682532,0.26223516972228395,0.4666714044111599,0.9988106200615792,vix_low,False
crude,vix_regime,[vix_low] Buy Thu_Close -> Sell Close+20d,Thu_Close,Close+20d,198,0.003213680621354062,0.09495543831851262,0.8799738116221226,0.37994569001329603,0.5505050505050505,0.3384409232648994,85,-0.016842622969115085,0.05720774221951059,-2.2594201435040406,0.026446281386514,0.38823529411764707,-2.944116008719348,0.29161137914729085,0.4945248453241281,0.9988106200615792,vix_low,False
crude,vix_regime,[vix_low] Buy Fri_Close -> Sell Close+20d,Fri_Close,Close+20d,206,0.00015677306171636073,0.10288805029937505,0.4030572570642672,0.6873261414486982,0.5339805825242718,0.015237246819256034,89,-0.016719896816214455,0.05765989370810396,-2.2744889870266625,0.025367809413301187,0.34831460674157305,-2.8997446476153517,0.2574733314684021,0.45170875931848653,0.9988106200615792,vix_low,False
crude,trend_regime,[trend_up] Buy Mon_Close -> Sell Close+2d,Mon_Close,Close+2d,189,0.003007631007000102,0.028294266015215657,1.1190048268232482,0.2645657771601151,0.5502645502645502,1.0629825157446051,81,-0.005286266377596769,0.03680735135748949,-1.4543083968382946,0.14977308766808353,0.4074074074074074,-1.4361985262819323,0.30696108658374566,0.5162388530685003,0.9988106200615792,trend_up,False
crude,trend_regime,[trend_up] Buy Tue_Close -> Sell Close+2d,Tue_Close,Close+2d,212,-0.0007478017615990881,0.03006164101269566,-0.6988481778632047,0.48541649638150614,0.49528301886792453,-0.2487561345314701,92,-0.0024192668394667745,0.031363504229776046,-0.9482822155026875,0.3454973146415467,0.532608695652174,-0.7713636912963184,0.43140275849037324,0.6312005369470985,0.9988106200615792,trend_up,False
crude,trend_regime,[trend_up] Buy Wed_Close -> Sell Close+2d,Wed_Close,Close+2d,203,0.0020417140913514273,0.026273303850843702,0.7266264648916164,0.46829599010558226,0.4975369458128079,0.7771059562750281,88,0.004870633639472353,0.03288338027262012,1.1834311175875583,0.23986195676796032,0.5568181818181818,1.4811839899342152,0.4528160324206779,0.6560670880824492,0.9988106200615792,trend_up,False
crude,trend_regime,[trend_up] Buy Thu_Close -> Sell Close+2d,Thu_Close,Close+2d,209,0.002238186103879675,0.02885251572223947,0.7696344733877164,0.44238989198045287,0.5167464114832536,0.775733431852698,90,0.0019812792691812323,0.032075947034826066,0.3772877103245891,0.706857972820558,0.5333333333333333,0.6176837949726263,0.4310200470971506,0.6329174816747374,0.9988106200615792,trend_up,False
crude,trend_regime,[trend_up] Buy Fri_Close -> Sell Close+2d,Fri_Close,Close+2d,200,0.0027150125642061416,0.02617372976508535,1.0868388916776883,0.2784226962207793,0.54,1.037304422630608,87,-0.00894056615952996,0.036717330024484116,-2.434514694655704,0.0169792813034469,0.42528735632183906,-2.4349717568156906,0.3267307291558499,0.5301630287700343,0.9988106200615792,trend_up,False
crude,trend_regime,[trend_down] Buy Mon_Close -> Sell Close+2d,Mon_Close,Close+2d,165,0.006832831658540694,0.04920901086455035,1.90995759704477,0.05788409874533299,0.6,1.3885326159772484,71,-0.001485483575122481,0.022903156138385995,-0.35768821110508375,0.7216529200525788,0.49295774647887325,-0.6485933930445467,0.3800495431702562,0.6065889038966157,0.9988106200615792,trend_down,False
crude,trend_regime,[trend_down] Buy Tue_Close -> Sell Close+2d,Tue_Close,Close+2d,178,0.010410495849282515,0.07497577270896562,1.9371446602744828,0.05431966558354271,0.5730337078651685,1.3885146458834197,77,0.0011846052064191717,0.026584761989202167,0.5544991860058279,0.5808654030904271,0.5454545454545454,0.4455955659487636,0.43472886644893927,0.6518602163994951,0.9988106200615792,trend_down,False
crude,trend_regime,[trend_down] Buy Wed_Close -> Sell Close+2d,Wed_Close,Close+2d,185,0.0022417462999477634,0.05768066175376871,0.6462602121355898,0.5189160868008008,0.4972972972972973,0.3886478122455475,80,-5.687631360116116e-05,0.02331233242886653,0.17136119791268636,0.8643779359422156,0.4875,-0.02439752168716245,0.38107693944368337,0.5950685539629311,0.9988106200615792,trend_down,False
crude,trend_regime,[trend_down] Buy Thu_Close -> Sell Close+2d,Thu_Close,Close+2d,174,-0.020565502705513508,0.2242675200638463,-1.1764397620394418,0.24103541719365182,0.5114942528735632,-0.9170076299795331,75,0.0011646155871164955,0.02852796214329112,0.5038570549870299,0.6158586152485411,0.52,0.4082365159021275,0.4087401957316927,0.6293107824321195,0.9988106200615792,trend_down,False
crude,trend_regime,[trend_down] Buy Fri_Close -> Sell Close+2d,Fri_Close,Close+2d,179,-0.004465141034739412,0.062314138144626066,-0.8475946598451329,0.3978019933335381,0.5418994413407822,-0.7165534448019133,78,0.0035246119821109897,0.025646649342349722,1.3791809357105067,0.17183183854078773,0.5769230769230769,1.3742972561686173,0.46621355164287304,0.680411147776493,0.9988106200615792,trend_down,False
crude,trend_regime,[trend_up] Buy Mon_Close -> Sell Close+3d,Mon_Close,Close+3d,189,0.001457421046717348,0.03579488460363646,0.15545457711516414,0.8766297441695315,0.5291005291005291,0.40715902924556047,81,-0.004322406220356838,0.03629255775867752,-1.3244170155913924,0.18913584331749111,0.4691358024691358,-1.1909896924592904,0.3643319191569785,0.5767347273937701,0.9988106200615792,trend_up,False
crude,trend_regime,[trend_up] Buy Tue_Close -> Sell Close+3d,Tue_Close,Close+3d,212,0.0016939868122192493,0.03449686266199426,0.27049870281191085,0.7870410194505616,0.5141509433962265,0.4910553254703771,92,-0.0007641253600661881,0.04129417963077926,-0.4194493799739401,0.6758762965441992,0.532608695652174,-0.18504432510789856,0.43140275849037324,0.6312005369470985,0.9988106200615792,trend_up,False
