ticker,pattern_type,description,entry,exit,condition,significant,train_n,train_mean_ret_bps,train_std_ret_bps,train_win_rate,train_sharpe,train_p_value,fdr_p_value,test_n,test_mean_ret_bps,test_std_ret_bps,test_win_rate,test_win_ci_lo,test_win_ci_hi,test_sharpe,test_p_value
usdinr,hourly_dow,Buy Tue_10 → Sell Fri_14,Tue_10,Fri_14,,False,70,-3.0736160739515035,61.439979297640164,0.5714285714285714,-0.5002632014346329,0.6790289340077805,0.9852296950060965,31,10.915899734589175,49.90805671580648,0.6129032258064516,0.4382380114113197,0.7626712464872843,2.1872019174675614,0.24030415129775387
usdinr,hourly_dow,Buy Tue_10 → Sell Fri_15,Tue_10,Fri_15,,False,72,-2.9963040870883795,60.951182964801106,0.5416666666666666,-0.4915908012513432,0.679960447219201,0.9852296950060965,31,12.57006810420374,50.88412500501351,0.6129032258064516,0.4382380114113197,0.7626712464872843,2.470331975437376,0.18614686338968708
usdinr,hourly_dow,Buy Tue_11 → Sell Tue_12,Tue_11,Tue_12,,False,70,0.08075147998741566,3.1751565972825775,0.5142857142857142,0.25432282633406467,0.8333099068906625,0.9923845864781713,30,0.0017300354287222285,4.27342856470403,0.5,0.33153851227173764,0.6684614877282624,0.0040483546232907425,0.9982754568084019
usdinr,hourly_dow,Buy Tue_11 → Sell Tue_13,Tue_11,Tue_13,,False,69,-0.015242812859110784,4.295539961849991,0.4492753623188406,-0.035485207900489535,0.9767414640901105,0.9955534261732731,30,0.2394289036714968,5.604878048200964,0.5333333333333333,0.3614201328152505,0.6976787277587178,0.427179506159546,0.8196731813439634
usdinr,hourly_dow,Buy Tue_11 → Sell Tue_14,Tue_11,Tue_14,,False,69,-0.14191281874665054,6.049160329978689,0.37681159420289856,-0.23459920221216968,0.8471789826171113,0.9941298932830266,30,-1.6756486847399967,6.155465630261601,0.26666666666666666,0.14182495553910618,0.4444830204431169,-2.722212721816113,0.1534201322544052
usdinr,hourly_dow,Buy Tue_11 → Sell Tue_15,Tue_11,Tue_15,,False,70,0.12741629553702638,6.911567689250854,0.44285714285714284,0.18435223565152847,0.8787391901557517,0.9951261764670271,30,-1.11787977082893,6.33246777222365,0.4,0.245903943260834,0.5767994750172617,-1.7653145835693465,0.34963777306176447
usdinr,hourly_dow,Buy Tue_11 → Sell Wed_09,Tue_11,Wed_09,,False,69,-0.2075838570587489,59.01076279918726,0.6376811594202898,-0.035177287533996744,0.9769432306944886,0.9955534261732731,30,0.5104745612088426,28.3797440860696,0.6,0.4232005249827383,0.754096056739166,0.17987285567504913,0.9235003457968828
usdinr,hourly_dow,Buy Tue_11 → Sell Wed_10,Tue_11,Wed_10,,False,69,-2.632696687966141,58.76537226625032,0.5652173913043478,-0.4480013631221616,0.712954162161412,0.9852296950060965,30,-0.38399268371340106,28.49953896163556,0.5,0.33153851227173764,0.6684614877282624,-0.13473645458977773,0.9426561356856765
usdinr,hourly_dow,Buy Tue_11 → Sell Wed_11,Tue_11,Wed_11,,False,66,4.170025894334824,18.67035948532466,0.6060606060606061,2.233500590930004,0.07638869024866082,0.916507664479981,29,-1.946065246409914,27.38665368712586,0.4482758620689655,0.2841291114874579,0.6245233293193238,-0.7105889126296348,0.7097446827973777
usdinr,hourly_dow,Buy Tue_11 → Sell Wed_12,Tue_11,Wed_12,,False,66,3.9243882386774764,21.209760656512653,0.5606060606060606,1.850274645825603,0.14060521847862317,0.9852296950060965,29,-1.701571003088736,27.637568415543186,0.4482758620689655,0.2841291114874579,0.6245233293193238,-0.6156731943653132,0.7470103282080657
